鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
鹽埕區,房地(土地+建物),高雄市鹽埕區大仁路260巷1~30號,26.26,住,,,1081223,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680811,73.25,3,2,1,有,無,2000000,27304,,0.0,0,,RPOOMLNJJHPFFAE47CA
鹽埕區,房地(土地+建物),高雄市鹽埕區建國四路271~300號,77.0,商,,,1081125,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0750303,296.8,5,2,3,有,無,10800000,36388,,0.0,0,本買賣案件係屬二親等間交易。,RPPNMLOJJHPFFAE57CA
鼓山區,房地(土地+建物),高雄市鼓山區河邊街115巷1~30號,28.24,住,,,1081223,土地4建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0691030,99.5,3,1,2,有,無,1800000,18090,,0.0,0,瑕疵物件之交易。;,RPSNMLQJJHPFFAE08CA
前金區,房地(土地+建物),高雄市前金區成功一路301~330號,8.0,商,,,1081209,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780322,95.76,3,1,2,有,有,5000000,52208,,0.0,0,,RPPNMLRJJHPFFAE87CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區南屏路541~570號,33.9,住,,,1081205,土地1建物1車位3,二十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020313,385.08000000000004,2,2,3,有,有,38950000,98670,坡道平面,49.62,5850000,含裝潢,RPQNMLTJJHPFFAE18CA
前金區,房地(土地+建物),高雄市前金區文武二街61~90號,4.41,商,,,1081206,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830811,37.17,2,1,1,有,無,1650000,44391,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLKKJHPFFAE87CA
鼓山區,車位,高雄市鼓山區明誠里南屏路271~300號,2.28,住,,,1081225,土地0建物0車位1,,,其他,,,,16.54,0,0,0,有,有,1300000,,坡道平面,16.54,1300000,1.加買車位,RPXNMLQKJHPFFAE68CA
前金區,土地,博孝段1~30地號,380.62,住,,,1081119,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,72538200,190579,,0.0,0,"含增建或未登記建物。;買方另負擔賣方應繳納增值稅新台幣4,394,603,及建物搬遷補償費新台幣貳拾萬元整",RPPNMLSLJHPFFAE18CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北五街61~90號,19.09,住,,,1081017,土地1建物1車位2,十層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071213,243.95999999999998,3,2,2,有,有,21860000,92221,坡道平面,41.62,3200000,,RPPNMLKMJHPFFAE47CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北五街61~90號,16.71,住,,,1081115,土地1建物1車位1,三層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071213,226.92000000000002,3,2,2,有,有,19490000,87575,坡道平面,20.81,1440000,親友、員工或其他特殊關係間之交易。,RPQNMLKMJHPFFAE57CA
苓雅區,車位,高雄市苓雅區新光路31~60號,0.0,,,,1081224,土地0建物0車位1,,,其他,,,,12.65,0,0,0,有,有,700000,,坡道平面,12.65,700000,單獨車位交易。;,RPXOMLMJJHPFFBE38CA
苓雅區,房地(土地+建物),高雄市苓雅區大順三路282巷111弄1~30號,36.99,住,,,1081120,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0671016,81.23,3,2,1,有,無,3100000,38163,,0.0,0,,RPQOMLNJJHPFFBE77CA
苓雅區,房地(土地+建物),高雄市苓雅區建國一路120巷1~30號,64.37,商,,,1081120,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0760724,286.32,4,2,4,有,無,6500000,22702,,0.0,0,,RPPNMLPJJHPFFBE77CA
苓雅區,車位,高雄市苓雅區普照里民權一路61~90號,0.0,,,,1081219,土地0建物0車位2,,,其他,,,,44.21,0,0,0,有,有,3000000,,坡道平面,44.22,3000000,,RPTNMLQJJHPFFBE28CA
苓雅區,車位,高雄市苓雅區普照里民權一路61~90號,0.0,,,,1081217,土地0建物0車位1,,,其他,,,,22.11,0,0,0,有,有,1650000,,坡道平面,22.11,1650000,,RPWNMLQJJHPFFBE58CA
苓雅區,房地(土地+建物),高雄市苓雅區中華四路241~270號,29.7,商,,,1081111,土地1建物1車位0,五層,十二層,辦公商業大樓,,鋼筋混凝土造,0790328,329.14,6,1,1,有,有,13600000,41320,,0.0,0,,RPXNMLQJJHPFFBE68CA
苓雅區,房地(土地+建物),高雄市苓雅區四維四路1~30號,10.06,商,,,1081123,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0700625,114.85000000000001,3,2,2,有,有,3000000,26121,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLQJJHPFFBE87CA
苓雅區,房地(土地+建物),高雄市苓雅區復興二路1~30號,19.48,商,,,1081114,土地1建物1車位0,一層，騎樓，夾層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0770915,139.65,3,2,2,有,有,17000000,121733,,0.0,0,,RPPNMLRJJHPFFBE97CA
苓雅區,房地(土地+建物),高雄市苓雅區身修路31~60號,8.72,住,,,1081128,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0791203,51.209999999999994,1,1,1,有,有,1950000,38079,,0.0,0,含增建或未登記建物。;,RPUNMLRJJHPFFBE48CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區凱旋一路31~60號,25.36,住,,,1081104,土地1建物1車位2,十五層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080903,238.76,3,2,2,有,有,17950000,74364,坡道平面,39.74,3150000,含裝潢,RPTNMLTJJHPFFBE58CA
苓雅區,房地(土地+建物),高雄市苓雅區身修路31~60號,9.96,住,,,1080720,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081119,91.85,2,2,1,有,有,6100000,66413,,0.0,0,含裝潢,RPPNMLRKJHPFFBE08CA
苓雅區,房地(土地+建物),高雄市苓雅區身修路31~60號,9.96,住,,,1080530,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081119,91.4,2,2,1,有,有,6050000,66193,,0.0,0,含裝潢,RPQNMLRKJHPFFBE18CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區身修路31~60號,15.94,住,,,1080825,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081119,119.47,2,2,1,有,有,8100000,72757,坡道平面,28.07,1450000,含裝潢,RPRNMLRKJHPFFBE28CA
苓雅區,房地(土地+建物),高雄市苓雅區身修路31~60號,9.96,住,,,1080713,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081119,91.19,2,2,1,有,有,6950000,76214,,0.0,0,,RPSNMLRKJHPFFBE38CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區身修路31~60號,16.22,住,,,1080713,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081119,119.63,2,2,1,有,有,8400000,74814,坡道平面,28.07,1550000,含裝潢,RPTNMLRKJHPFFBE48CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區身修路31~60號,22.48,住,,,1081018,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081119,173.4,3,2,2,有,有,12850000,78786,坡道平面,28.07,1400000,含裝潢,RPUNMLRKJHPFFBE58CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區身修路31~60號,22.48,住,,,1081015,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081119,173.4,3,2,2,有,有,12200000,73281,坡道平面,28.07,1550000,含裝潢,RPVNMLRKJHPFFBE68CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區身修路31~60號,22.48,住,,,1080827,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081119,173.34,3,2,2,有,有,11700000,70214,坡道平面,28.07,1500000,含裝潢,RPWNMLRKJHPFFBE78CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區身修路31~60號,16.22,住,,,1080528,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081119,119.63,2,2,1,有,有,8250000,75360,坡道平面,28.07,1350000,含裝潢,RPOOMLRKJHPFFBE08CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區廣州一街121~150號,27.15,住,,,1081215,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0750813,207.77,4,2,3,有,有,14800000,71233,坡道平面,0.0,0,,RPTPMLRKJHPFFBE68CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區身修路61~90號,16.22,住,,,1081022,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081119,120.72,2,2,1,有,有,7900000,71671,坡道平面,29.33,1350000,含裝潢,RPSNMLMLJHPFFBE97CA
苓雅區,房地(土地+建物),高雄市苓雅區安溪路31~60號,12.66,住,,,1081220,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080124,95.00999999999999,2,2,2,有,有,6680000,70308,,0.0,0,,RPPNMLSLJHPFFBE28CA
小港區,房地(土地+建物),高雄市小港區永順街151~180號,5.68,商,,,1071218,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1081002,57.120000000000005,2,2,2,有,有,3300000,57773,,0.0,0,含裝潢,RPQNMLMJJHPFFCE67CA
小港區,房地(土地+建物),高雄市小港區永順街151~180號,5.68,商,,,1071101,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1081002,57.120000000000005,2,2,2,有,有,3120000,54622,,0.0,0,含裝潢,RPSNMLMJJHPFFCE87CA
前鎮區,房地(土地+建物),高雄市前鎮區崗山中街511~540號,75.0,住,,,1081130,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0660416,149.7,4,2,3,有,無,11800000,78824,,0.0,0,,RPUOMLMJJHPFFCE18CA
小港區,房地(土地+建物),高雄市小港區宏泰街80巷1~30號,27.25,住,,,1081220,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870420,164.45999999999998,4,2,2,有,無,1394802,8481,,0.0,0,親友、員工或其他特殊關係間之交易。;自用住宅公告現值移轉，未支付價金,RPWOMLMJJHPFFCE38CA
前鎮區,房地(土地+建物),高雄市前鎮區文橫三路31~60號,3.76,商,,,1081130,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860227,33.66,1,1,1,有,有,2300000,68330,,0.0,0,,RPSNMLNJJHPFFCE97CA
小港區,土地,青島段一小段181~210地號,284.0,住,,,1081210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10564800,37200,,0.0,0,親友、員工或其他特殊關係間之交易。;此案係二親等間買賣，並無另訂私契，有繳交贈與稅。,RPWOMLNJJHPFFCE48CA
前鎮區,土地,仁愛段181~210地號,149.0,住,,,1081127,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13521750,90750,,0.0,0,親友、員工或其他特殊關係間之交易。;含未保存建物,RPQNMLRJJHPFFCE18CA
前鎮區,車位,高雄市前鎮區民權二路220巷1~30號,0.54,商,,,1081223,土地0建物0車位1,,,其他,,,,15.63,0,0,0,有,無,770000,,坡道機械,15.63,770000,,RPUNMLSJJHPFFCE68CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區沱江街121~150號,21.55,住,,,1081218,土地1建物1車位1,七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800702,222.81,4,2,2,有,有,9850000,44208,坡道平面,0.0,0,,RPOPMLSJJHPFFCE28CA
前鎮區,房地(土地+建物),高雄市前鎮區明鳳十八街61~90號,133.44,住,,,1081114,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0960816,353.18,7,4,5,有,無,10400000,29447,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLNKJHPFFCE28CA
前鎮區,房地(土地+建物),高雄市前鎮區一心二路181~210號,2.42,商,,,1081117,土地1建物1車位0,三層,二十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831001,41.44,0,0,0,無,無,1970000,47539,,0.0,0,,RPPNMLQKJHPFFCE08CA
三民區,房地(土地+建物)+車位,高雄市三民區天祥二路1~30號,20.85,住,,,1081207,土地1建物1車位2,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030831,221.42000000000002,3,2,2,有,有,13200000,59615,坡道平面,46.46,0,,RPPOMLQJJHPFFDE18CA
三民區,房地(土地+建物),高雄市三民區民本街5巷1~30號,27.57,住,,,1081121,土地1建物1車位0,一層，夾層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0770513,88.62,3,2,2,有,無,6360000,71767,,0.0,0,"含增建或未登記建物。;有汽車車位,僅有使有權,無所有權",RPROMLQJJHPFFDE38CA
三民區,建物,高雄市三民區熱河三街61~90號,0.0,,,,1081106,土地0建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070321,121.19999999999999,2,2,1,有,有,5600000,49883,坡道機械,22.77,690000,1. 地上權案件   2. 含裝潢3. 本案件含停車位買賣,RPPNMLRJJHPFFDE18CA
三民區,建物,高雄市三民區熱河三街31~60號,0.0,,,,1081006,土地0建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070321,197.3,3,2,2,有,有,8650000,44001,坡道平面,30.26,1300000,1. 地上權案件   2. 含裝潢3. 本案件含停車位買賣,RPQNMLRJJHPFFDE28CA
三民區,建物,高雄市三民區熱河三街31~60號,0.0,,,,1081020,土地0建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070321,198.27,3,2,2,有,有,9050000,45533,坡道平面,30.26,1400000,1. 地上權案件   2. 含裝潢3. 本案件含停車位買賣,RPRNMLRJJHPFFDE38CA
三民區,建物,高雄市三民區德西里熱河三街61~90號,0.0,,,,1081108,土地0建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070321,121.15,2,2,1,有,有,5510000,49299,坡道機械,22.77,660000,1. 地上權案件   2. 含裝潢3. 本案件含停車位買賣,RPSNMLRJJHPFFDE48CA
三民區,建物,高雄市三民區熱河三街31~60號,0.0,,,,1081105,土地0建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070321,198.27,3,2,2,有,有,9030000,45414,坡道平面,30.26,1400000,1. 地上權案件   2. 含裝潢3. 本案件含停車位買賣,RPTNMLRJJHPFFDE58CA
三民區,房地(土地+建物)+車位,高雄市三民區正忠路31~60號,22.22,商,,,1081130,土地1建物1車位1,三層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040906,358.48,4,2,3,有,有,19500000,54247,坡道平面,28.51,1600000,,RPTNMLQJJHPFFDE48CA
三民區,房地(土地+建物)+車位,高雄市三民區天祥二路1~30號,17.6,住,,,1081213,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030831,173.19,3,2,2,有,有,10360000,59819,坡道平面,23.23,0,,RPXNMLQJJHPFFDE88CA
三民區,建物,高雄市三民區六合路10巷31~60號,0.0,,,,1081026,土地0建物1車位0,全,二層,透天厝,住家用,加強磚造,0600427,136.49,10,0,10,有,無,6500000,47623,,0.0,0,含增建或未登記建物。;增建一樓空地、三樓，有租約,RPWOMLTJJHPFFDE56CA
三民區,房地(土地+建物)+車位,高雄市三民區民族巷61~90號,8.79,商,,,1081130,土地1建物1車位1,二十三層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1071031,140.75,3,2,2,有,有,9500000,67496,坡道機械,26.06,0,,RPTOMLNKJHPFFDE38CA
三民區,房地(土地+建物)+車位,高雄市三民區陽明路239巷1~30號,23.06,住,,,1081103,土地1建物1車位1,五層，電梯樓梯間,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820927,150.46,3,2,2,有,有,5850000,38881,坡道平面,0.0,0,,RPQPMLNKJHPFFDE18CA
三民區,房地(土地+建物),高雄市三民區河北一路241~270號,4.43,商,,,1081221,土地2建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0690718,34.6,1,1,1,有,無,1000000,28902,,0.0,0,,RPSOMLRKJHPFFDE68CA
三民區,房地(土地+建物),高雄市三民區新民路61~90號,25.0,住,,,1081203,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0570601,26.04,1,1,1,有,無,4600000,176651,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLLLJHPFFDE87CA
左營區,房地(土地+建物)+車位,高雄市左營區重立路782巷1~30號,14.97,住,,,1081208,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840526,140.0,3,2,2,有,有,5850000,41786,坡道機械,0.0,0,,RPQOMLMJJHPFFEE97CA
左營區,房地(土地+建物)+車位,高雄市左營區重忠路61~90號,21.3,住,,,1081203,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070419,161.56,3,2,2,有,有,12860000,82918,坡道平面,29.14,1880000,,RPPPMLMJJHPFFEE97CA
左營區,房地(土地+建物)+車位,高雄市左營區富民路13巷1~30號,27.7,住,,,1080926,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781212,195.62,4,2,2,有,有,7800000,39873,坡道平面,0.0,0,,RPSPMLMJJHPFFEE28CA
楠梓區,房地(土地+建物),高雄市楠梓區楠都東街118巷1~30號,25.05,商,,,1081129,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0740501,85.95,3,1,2,有,無,2200000,25596,,0.0,0,,RPPNMLNJJHPFFEE87CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區秀群路499巷7弄1~30號,9.22,商,,,1081209,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020531,136.04999999999998,3,2,2,有,有,6880000,50570,坡道平面,0.0,0,,RPRNMLNJJHPFFEE08CA
左營區,土地,左南段2341~2370地號,28.56,住,,,1081023,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,28011,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLNJJHPFFEE28CA
楠梓區,房地(土地+建物),高雄市楠梓區青埔街70巷1~30號,13.52,商,,,1081208,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011109,134.79000000000002,3,2,2,有,有,5800000,43030,,0.0,0,含增建或未登記建物。,RPVNMLNJJHPFFEE48CA
楠梓區,土地,後勁段三小段511~540地號,96.0,其他,,,1081213,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1742000,18146,,0.0,0,,RPXNMLNJJHPFFEE68CA
楠梓區,房地(土地+建物),高雄市楠梓區壽豐路433巷2弄1~30號,23.3,住,,,1081218,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690626,67.25,2,2,1,有,無,2860000,42528,,0.0,0,,RPROMLNJJHPFFEE18CA
左營區,土地,新庄段二小段511~540地號,65.0,住,,,1081112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22380000,344308,,0.0,0,,RPXOMLNJJHPFFEE78CA
左營區,房地(土地+建物),高雄市左營區忠言路181~210號,890.0,住,,,1081109,土地1建物1車位0,全,一層,透天厝,見使用執照,見使用執照,0881104,455.13,0,0,0,無,無,269220000,591523,,0.0,0,含增建或未登記建物。;,RPUPMLNJJHPFFEE58CA
左營區,房地(土地+建物)+車位,高雄市左營區先勝路91~120號,17.94,住,,,1081125,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960402,161.16,3,2,2,有,有,7500000,46538,坡道平面,17.73,0,,RPRNMLQJJHPFFEE38CA
楠梓區,房地(土地+建物),高雄市楠梓區後勁西路56巷1~30號,107.0,住,,,1081121,土地1建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1081007,196.51,5,4,2,有,無,13500000,68699,,0.0,0,,RPOOMLQJJHPFFEE18CA
左營區,房地(土地+建物)+車位,高雄市左營區曾子路511~540號,10.52,住,,,1081130,土地1建物1車位1,十二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850830,140.14000000000001,4,2,2,有,有,6760000,48237,坡道機械,0.0,0,含增建或未登記建物。,RPTOMLQJJHPFFEE68CA
左營區,房地(土地+建物)+車位,高雄市左營區榮總路181~210號,13.02,住,,,1081127,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950629,144.04,3,2,2,有,無,7380000,51236,坡道平面,27.13,0,附裝潢及家電,RPVOMLQJJHPFFEE88CA
左營區,房地(土地+建物),高雄市左營區榮總路491巷1~30號,63.05,住,,,1081210,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0851226,190.24,4,2,4,有,無,3682100,19355,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXOMLQJJHPFFEE09CA
左營區,房地(土地+建物)+車位,高雄市左營區城峰路1~30號,14.2,住,,,1081207,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970410,126.52,3,2,2,有,有,6350000,50190,坡道機械,0.0,0,,RPVPMLQJJHPFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區右昌街143巷31~60號,49.6,住,,,1081126,土地2建物2車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730413,146.72,5,2,3,有,無,2430000,16562,,0.0,0,,RPSOMLSJJHPFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區清豐路12巷11弄1~30號,94.22,住,,,1081123,土地3建物1車位0,全,四層,透天厝,見使用執照,見使用執照,0921212,193.81,4,2,4,有,無,9600000,49533,,0.0,0,含增建或未登記建物。,RPOOMLKKJHPFFEE67CA
左營區,房地(土地+建物),高雄市左營區文強路31~60號,704.5,住,,,1080902,土地1建物1車位0,全,二層,透天厝,住商用,見使用執照,0920320,838.27,0,0,0,無,無,170489000,203382,,0.0,0,,RPROMLNKJHPFFEE28CA
左營區,房地(土地+建物),高雄市左營區翠華路601巷91~120號,25.11,住,,,1081221,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0890124,154.54000000000002,3,2,2,有,無,5000000,32354,,0.0,0,,RPXOMLPKJHPFFEE09CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區藍昌路271~300號,15.77,住,,,1081215,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070130,105.9,2,2,1,有,有,5320000,50236,坡道平面,16.5,0,,RPUNMLQKJHPFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區土庫二路181~210號,8.74,住,,,1081020,土地2建物1車位0,十六層,二十層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030626,82.74,2,2,1,有,有,4330000,52333,,0.0,0,,RPRNMLQKJHPFFEE48CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區土庫三路251巷1~30號,17.76,住,,,1081215,土地2建物1車位1,五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010817,161.52,3,2,2,有,有,6580000,40738,坡道平面,0.0,0,,RPQQMLQKJHPFFEE68CA
左營區,房地(土地+建物),高雄市左營區重信路331~360號,87.01,住,,,1081008,土地1建物1車位0,一層，二層，三層，四層，五層，騎樓,五層,店面(店鋪),住商用,鋼筋混凝土造,0940311,264.34,5,2,6,有,無,25000000,94575,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOPMLLLJHPFFEE97CA
橋頭區,土地,芋林段1201~1230地號,1172.8,,一般農業區,農牧用地,1081206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6600000,5628,,0.0,0,共有土地.,RPWNMLNJJHPFFFE68CA
岡山區,房地(土地+建物),高雄市岡山區大成街61~90號,85.0,住,,,1061124,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080424,189.03,4,3,4,有,無,15000000,79352,,0.0,0,,RPQPMLNJJHPFFFE28CA
岡山區,房地(土地+建物),高雄市岡山區空醫院路37巷1~30號,82.0,住,,,1081203,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0650529,86.0,3,2,2,有,無,4750000,55233,,0.0,0,,RPRPMLNJJHPFFFE38CA
岡山區,房地(土地+建物),高雄市岡山區大遼路31~60號,119.38,住,,,1081218,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1080925,228.05,5,2,6,有,無,13900000,60952,,0.0,0,,RPPNMLPJJHPFFFE18CA
梓官區,土地,蚵寮段1141~1170地號,300.57,,鄉村區,乙種建築用地,1081218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,998,,0.0,0,"親友、員工或其他特殊關係間之交易。;祭祀公業土地,因產權複雜且交易年代久遠,買賣契約已不可考,又係派下員間之交易",RPUNMLQJJHPFFFE78CA
岡山區,房地(土地+建物),高雄市岡山區竹圍西街241~270號,12.24,住,,,1081108,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830320,123.11,3,2,2,有,無,3900000,31679,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLSJJHPFFFE58CA
岡山區,房地(土地+建物)+車位,高雄市岡山區岡山路89巷1~30號,34.48,住,,,1081216,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950512,173.73000000000002,2,2,2,有,有,6800000,39141,坡道平面,0.0,0,買方經過2次看屋，已詳細了解標的物屋內情況，同意現況交屋，賣方不負瑕疵擔保責任。附家電傢俱。,RPUOMLPKJHPFFFE88CA
永安區,土地,舊港口段361~390地號,147.5,,鄉村區,乙種建築用地,1081220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,820000,5559,,0.0,0,承買人其中一人為共有人間交易,RPPOMLKLJHPFFFE97CA
