鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中壢區,房地(土地+建物)+車位,桃園市中壢區領航北路一段301~330號,25.49,住,,,1081115,土地1建物1車位1,七層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060629,173.61,3,2,2,有,有,13200000,86738,坡道平面,34.34,1120000,,RPVPMLSJJHPFFBH56CA
中壢區,房地(土地+建物)+車位,桃園市中壢區月眉路三段211~240號,20.09,,特定農業區,甲種建築用地,1081030,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051220,118.44,2,1,1,有,有,5800000,48970,坡道平面,0.0,0,,RPSNMLQJJHPFFBH48CA
觀音區,房地(土地+建物),桃園市觀音區新富路一段331~360號,155.0,,特定農業區,農牧用地,1081119,土地1建物1車位0,一層，二層,二層,農舍,農舍,見其他登記事項,0700327,198.8,2,2,2,有,無,4500000,,,0.0,0,,RPSQMLSJJHPFFBH98CA
中壢區,房地(土地+建物)+車位,桃園市中壢區育樂路31~60號,21.48,住,,,1081129,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070822,103.31,2,1,1,有,有,5970000,57787,坡道平面,0.0,0,,RPUQMLTJJHPFFBH66CA
中壢區,土地,忠福段3241~3270地號,10.06,住,,,1081203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,960000,95427,,0.0,0,畸零地買賣,RPUVMLTJJHPFFBH17CA
中壢區,土地,忠福段3241~3270地號,51.15,住,,,1081203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3094600,60500,,0.0,0,畸零地買賣,RPVVMLTJJHPFFBH27CA
中壢區,土地,興南段中壢老小段211~240地號,143.43,其他,,,1081206,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10358000,72216,,0.0,0,,RPPOMLNKJHPFFBH08CA
中壢區,房地(土地+建物)+車位,桃園市中壢區溪州三街31~60號,54.53,住,,,1081128,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040828,326.32,3,2,4,有,有,30000000,91934,坡道平面,72.38,0,,RPTWMLNKJHPFFBH66CA
中壢區,房地(土地+建物)+車位,桃園市中壢區溪洲三街31~60號,60.61,住,,,1081128,土地1建物1車位3,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040828,362.49,4,2,3,有,有,32000000,88278,坡道平面,108.48,0,,RPWWMLNKJHPFFBH96CA
中壢區,房地(土地+建物),桃園市中壢區文成南街91~120號,22.75,住,,,1081122,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710225,76.4,3,0,3,有,無,3000000,39267,,0.0,0,,RPUOMLOKJHPFFBH68CA
